"22,1,4,2015-05-21,,""Se revisa el equipo y no ha vuelto a presentar la falla 0011 motor ventilador aire-aceite, se seguirá realizando el seguimiento al equipo.""";;
"23,1,1,2015-06-12,,""Parte de trabajo No. 71464964. Se realiza inspección del compresor, faltan 1767 horas para servicio tipo B. Horas operativas: 4233. Horas en carga: 2538.""";;
"24,1,2,2015-07-10,60 min,""Falla en el equipo, el térmico del ventilador del refrigerador estaba alarmado. Mientras se detectó la falla se presenta paro de producción en planta de 1 hora. El personal de Mtto. revisó las alarmas del PLC y no era por baja presión red de aire sino por fallas en el ASH.""";;
25,1,4,2015-08-11,,Horas operación: 4813. Horas Carga: 2887.;;
"26,1,2,2015-09-03,20 min,""Falla en el equipo, el térmico del ventilador del refrigerador estaba alarmado. Falla 0011 A s Ventilador refrigeración aceite/aire sobreintensidad.""";;
"27,1,4,2015-09-28,,""Se revisa el compresor y se encuentran eventos históricos de ventilador refrigerador aire sobreintensidad, motor compresor FC 7660 y secador frigorifico purga de condensado. Los dos primeros eventos asociados posiblemente a variaciones del suministro eléctrico. Corrientes motor ventilador: L1: 2.6 L2: 2.6 L3: 2.5 A. La falla del Eco-Drain se debe a la despresurización del sistema. OT 9508 28-09-2015.""";;
"28,1,1,2015-10-27,,""Parte de trabajo No. 71510724. Se realiza mtto tipo B, se cambian los dos ecodrain, se recomienda cambio de O-ring metálico ducto tanque separador a intercambiador. HORAS: 5427. Horas carga: 3270.""";;
29,1,5,2015-11-03,,Factura No. 1 de 4 para el mtto. de 2015. No. fact. 53061723 Valor $5.871.288 + IVA. Kaeser.;;
"30,1,1,2016-02-26,,""Parte de trabajo No. 71568191. Se realiza chequeo preventivo al equipo, se revisan voltajes, corrientes, temperatura y presión. Se revisa nivel de aceite OK. Se realiza limpieza general al equipo. Se revisan válvulas del equipo. Se deja equipo operando correctamente y en óptimas condiciones. HORAS OPERATIVAS: 6361. HORAS EN CARGA: 3821.""";;
31,1,1,2016-04-08,,Se lubrican los rodamientos del equipo.;;
32,1,4,2016-07-18,,Se revisa el equipo. No se puede parar por planta. Equipo funcionando bien. Horas operativas: 6985. Horas en carga: 4279.;;
33,1,1,2016-09-23,,Parte de trabajo No. 71696687. Se realiza mtto tipo B y equipo queda operativo. Se realiza limpieza de equipo. HORAS: 7465. Horas carga: 1063.;;
34,1,5,2016-09-23,,Primera factura de contrato de servicio para año 2016-2017.;;
35,1,1,2016-12-02,,Parte de trabajo No. 71737037. Equipo opera correctamente. Se realiza limpieza y equipo queda operativo.;;
"36,1,2,2017-01-21,,""El compresor presentó fallo en su funcionamiento. Al revisar no se encontró problema visible, el guardamotor del frigorífico NO se disparó por sobre corriente y al reiniciar el equipo del totalizador principal el problema persiste. Ver fallas en ruta de archivo.""";;
"37,1,2,2017-01-22,,""El compresor de Planta Plásticos está presentando una falla por alta presión en el secador frigorífico y no permite el arranque. Se hace la inspección como lo indica el manual (verificar condensador refrigerativo, motor del ventilador y fugas de refrigerante), aparentemente todo está bien. Para dar reset a la falla se requiere de acceso nivel 2 con tarjeta RFID";" la tarjeta del equipo al parecer está mala.""";
"38,1,2,2017-01-23,,""Se contactó telefónicamente al personal de Servicio técnico de Kaeser, Juan Rúa, y con las indicaciones suministradas se restableció el equipo. El equipo queda en observación. La tarjeta RFID de repuesto está en la hoja de vida física del equipo.""";;
39,1,5,2017-01-23,,Se genera nueva clave de acceso para el equipo sin tarjeta RFID. Código del Usuario compresor: E00070674. Clave para ingreso manual nivel 2: dpTq4GpmP.;;
"40,1,4,2017-01-23,,""Se realizó revisión del compresor a las 2:00 pm y se encontró en descarga, se pone en carga y arrancó normalmente.""";;
41,1,1,2017-03-07,,Se realiza inspección general del equipo y limpieza. Se lubrican rodamientos del motor compresor y del motor ventilador. Se revisa y limpia el intercambiador de calor. El equipo queda operando en condiciones normales. Horas en marcha: 8398. Horas en carga: 5385.;;
42,1,1,2017-03-08,,Parte de Trabajo: 71853057. Se realiza inspección general del equipo y limpieza. Se lubrican rodamientos del motor compresor y del motor ventilador. Se revisa y limpia el intercambiador de calor. El equipo queda operando en condiciones normales. Horas en marcha: 8938. Horas en carga: 5830.;;
"43,1,2,2017-06-30,15 min,""Mensaje 1.1.2.1. Código 0011 A. Ventil. Refrig. Aceite/aire sobreintensidad. El equipo registró falla de sobreintensidad en el ventilador de refrigeración de aceite/aire. Fecha de la falla: 15/jun/2017. Horas de registro: 05:55:29AM, 06:06:23AM, 06:06:37AM.""";;
"44,1,4,2017-07-28,,""Se revisa en el manual de Servicio, Sigma Control 2, la descripción para la falla 0040 A """"Contactor de Red Des?"""": El contactor principal no abre. Solución: Revise el contactor principal y sus conexiones.""";;
"45,1,2,2017-08-25,16 min,""Se presenta paro de producción (16 minutos) en planta Plásticos por baja presión de aire debido a falla del Compresor """"Contactor principal des?"""". Se revisa y se encuentra que el voltaje de alimentación estaba demasiado bajo (430-433 VAC). Se desactiva la fuente de voltaje desde la subestación, se enciende el equipo y queda trabajando correctamente.""";;
"46,1,5,2017-08-28,,""En los compresores Kaeser (Planta Metal – Planta Plásticos) se está presentando falla por baja tensión de alimentación. Para dar reset: se abre el bloque de fusibles al interior del compresor, se presiona manualmente el contactor principal por 5 segundos, se conecta de nuevo el bloque de fusibles y la falla desaparece.""";;
"47,1,1,2017-08-28,,""Se atiende recomendación según manual de servicio: se desarma contactor principal, se realiza limpieza general del contactor y de cada punto de contacto incluyendo la bobina. Se observa que algunos puntos se encontraban flojos. También se limpian contactos del portafusible y se revisan fusibles. El equipo funcionó correctamente sin fallas.""";;
"48,1,1,2018-02-14,,""Se reemplaza elemento filtrante, el equipo queda trabajando correctamente. Técnicos KAESER: Alexander Granada, Carlos Ramírez. 1 filtro para aerosoles extrafinos KOR-375.""";;
"49,1,1,,,""El equipo fue intervenido hoy por el personal de servicio tecnioc de kaeser, se realizaron mantenimientos preventivos del equipo según Horas. Queda pendiente incluir por parte de Hernan el informe de los cambios realizados. El personal de KAESER encontro una anomalia en una de las valvulas de alta presion, es necesario cambiar este elemento se realizara cambio en el transcurso de esta semana. EL EQUIPO QUEDA FUERA DE SERVICIO. Informe guardado en: R:\Gerencia de Produccion\Ingeneiria y Mantenimiento\Mantenimiento Productivo\Hoja de vida equipos\PINTURA PLASTICOS\PPPL - Compresor, Filtro, Tanque pulmon\Informacion tecnicaNombre del archivo: Informe Mtto KAESER Pintura plasticos Junio-2018""";;
"50,1,2,,,""Durante una rutina de verificación del equipo se observa fuga de aire comprimido en el radiador enfriador de aire, se resalta la ubicación con marcador color negro.";;
"Se desconocen la causas que generan este tipo de fallo en los radiadores enfriadores de aire, pues el equipo que suministra aire para las Planta de Ensamble – Metal también presento este mismo problema.""";;
51,1,2,,,Se envia orden de compra No. OC-776  a Kaeser para valvula de seguridad del compresor. La actual tiene fuga. Tiempo de entrega a acordar. ;;
"52,1,2,,2 horas,""Parte de trabajao No. 72087950.  Se reemplaza valvula de seguridad. Se inspecciona que no queden fugas. No se encuentran anomalias. Equipo operativo. Prueba de operación 30 minutos. Se limpia aceite. Se reseteo alarma de equipamiento eléctrico, quedo pendiente del mtto aneterior. HORAS:11063""";;
"53,1,2,2018-03-07,,""5.	En el compresor Kaeser  Planta Plásticos se presentó la siguiente falla, creemos que es por baja tensión de alimentación. Para dar reset a la falla se está haciendo lo siguiente:";;
o Se abre el boque de fusibles que se encuentra al interior del compresor, de este modo el equipo queda sin voltaje.;;
o Se presiona manualmente el contactor principal por 5 segundos.;;
"o Se conecta de nuevo el bloque de fusibles y la falla por avería desaparece, el equipo trabaja normalmente.""";;
"54,1,2,,3 horas,""Personal de Kaeser Compresores cambia en garantía el radiador de aire comprimido. HORAS: 11221. Se guarda el reporte escaneado en la ruta: R:\Gerencia de Produccion\Ingeneiria y Mantenimiento\Mantenimiento Productivo\Hoja de vida equipos\PINTURA PLASTICOS\PPPL - Compresor, Filtro, Tanque pulmon\Informacion tecnica\Reportes fallo:02 Orden de trabajo 17-07-2018 cambio radiador""";;
55,1,5,,15 minutos,se presenta caida de voltaje en la red de energia causando paro de produccion en P.P.Plastico por caida de presion causada por disparo del compresor KAESER.;;
"56,1,1,2018-04-10,,""Parte de trabajo No. 72146528. Parametros normales. Se realiza revisión general del equipo, limpieza general. El equipo opera sin novedad. HORAS: 11722. Horas con carga:8045.""";;
"57,1,1,2018-03-11,,""9.	Se realiza mantenimiento al variador de velocidad del compresor (desarme y limpieza interna, verificación de histórico de fallos, verificación de tarjetas electrónicas, condensadores, estado de conexiones). adicionalmente el técnico de Kaeser realiza inspección general del equipo.";;
se ensaya el equipo y queda funcionando correctamente.;;
"Pendiente el envío de informes Kaeser - Simenes.""";;
58,1,1,2019-08-04,,Se cambian las esterillas de filtrado de los sistemas de ventilación y del radiador.;;
"59,1,1,,,""11.	Revision y mantenimiento preventivo según HRS:";;
Se realiza cambio de los siguientes elementos segun talon de entrega N° 8006202897:;;
Elementos  filtrantes , cambio de filtros, cartuchos de filtro de aire, cartucho separador de aire, cambio de lubricante sintetico S460, kit de mantenimiento valvula ret/pes.min, kit de mantenimiento valvula de admision, kit de mantenimiento valv. combinada, kit de mantenimiento Vál.aux.com.desp,kit de mantenimiento valv By pass, kit de servicio ECO-DR.31 vario, pendiente complementar este reporte y especificar en la hoja de vida  mas datos según parte de trabajo N° ?  actualmente no disponible.;;
Equipo queda trabajando normalmente.;;
Hrs de marcha 13555;" Hrs en carga 9507 prox. mantenimiento en 1348Hrs.""";
60,1,1,,,Reporte de servicio ejecutado por Kaeser el 27/07/2019. ;;
"61,1,2,,,""""""Se realiza mantenimiento al equipo y se le cambian los siguientes elementos:";;
1 cartucho de filtros DE AIRE 420x95;;
cambio de aceite 2 garrafas 5 gls lubricante sintetico S460;;
Esterilla filtrante 216x216x10 (5 unid);;
1 Fieltro del filtro diam 420;;
1 kit cartucho separador de aceite diam220X380mm;;
"lubricacion cojinetes unirex N3""""""";;
"62,1,2,2020-05-11,,""""""Personal del turno de la noche reporta ruido extraño en el motor principal, se revisa el equipo y se encuentra que el acople omega esta reventado, adicionalmente una de las partes de acero del acople se desprendio y golpeo la puerta generandole deformacion";;
Se solicita gestionar la compra de un acople nuevo.;;
El equipo queda fuera de servicio, el by pass del mezzanine queda abierto.;;
"Se activa el paro de emergencia y se deja aviso visible de no operar.""""""";;
"63,1,2,2020-05-11,,""""""Se habilita de nuevo el compresor y se cierra el By Pass ubicado en el mezzanine. Para la reparación temporal se utilizó una mitad de acople que había sobrado del compresor Kaeser de Plantas Metal-Ensamble. Se verifica funcionamiento y el equipo queda funcionando correctamente, sin vibraciones, sin ruidos extraños.";;
;;
"De Igual forma quedamos a la espera de la compra e instalación de un acople completo y nuevo.""""""";;
"64,1,5,2020-02-12,,""Se realiza la instalación de acople nuevo entre motor y unidad compresora, el equipo queda funcionando correctamente.""";;
"65,1,1,,,""Se observa que una de las rejillas de ventilacion lado derecho de la puerta de control electrico del compresor se observa reventada, se desconoce la causa.""";;
"66,1,2,2021-12-05,,""""""Visita del personal  de Kaeser. Convenio de mtto año 2021. visita 1 de 4. Reporte guardado en información técnica. ";;
"R:\Gerencia de Produccion\Ingeneiria y Mantenimiento\Mantenimiento Productivo\Hoja de vida equipos\PINTURA PLASTICOS\PPPL - Compresor, Filtro, Tanque pulmon\Informacion tecnica\Reportes""""""";;
67,1,1,,,Reporta Luis Carlos mucha agua en la caneca del drenaje del filtro a la salida y fugas de agua por algunas roscas de los elementos de conexionado de la red neumática. Se evidencia derrame de agua en el cuarto. Se verifica el histórico de alarmas del equipo y se leen pagados por contra presión y unos ciclos de drenaje de condensado muy seguidos en la madrugada. Se procede a destapar el equipo para verificar niveles de aceite y conexionado interno. Se verifica el Eco drain del compresor y está en buen estado. Se revisa el Eco drain del secador y este se encuentra con la valvula cerrada por lo que se procede a abrirla y a realizar prueba de manual (test) el equipo drena bien. Se verifican las conexiones y ya no se evidencia agua. Se ensaya el equipo y se deja operando en condiciones normales.;;
"68,1,1,2021-04-11,,""""""Se realiza mantenimiento al variador de velocidad del compresor (desarme y limpieza interna, verificación de tarjetas electrónicas, condensadores, estado de conexiones).";;
"Se ensaya el equipo y queda funcionando correctamente.""""""";;
"69,1,1,2022-10-08,,""""""Visita del personal  de Kaeser. Convenio de mtto año 2022. Reporte guardado en información técnica. ";;
"R:\Gerencia de Produccion\Ingeneiria y Mantenimiento\Mantenimiento Productivo\Hoja de vida equipos\PINTURA PLASTICOS\PPPL - Compresor, Filtro, Tanque pulmon\Informacion tecnica\Reportes""""""";;
"70,1,2,2023-06-02,,""""""Visita del personal  de Kaeser. Convenio de mtto año 2022. Reporte guardado en información técnica. ";;
R:\Gerencia de Produccion\Ingeneiria y Mantenimiento\Mantenimiento Productivo\Hoja de vida equipos\PINTURA PLASTICOS\PPPL - Compresor, Filtro, Tanque pulmon\Informacion tecnica\Reportes;;
20230206_INDUSTRIA COLOMBIANA DE_73233557_CS11;;
;;
se realiza revisión de equipo, se hace inspección sistema de transmisión motor-compresor acople omega en buen estado, se verifica nivel de aceite en verde, se revisa filtro de aire,  se ajustan terminales eléctricas y se toman mediciones de consumo, se revisan válvula térmica, válvulas auxiliar en buen estado, se revisan tuberías para descartar humedad, equipo presentaba alarma por temperatura en secador, unidad de secado operando con normalidad, horometro  para mantenimiento de 1469H por lubricacion.  presión de vacío de 19,se hace limpieza general con aire a baja presión,  equipo queda operativo.;;
se realiza revisión de filtro, elemento filtrante y drenaje en buen estado, etiqueta para cambio de 05/23;;
"se realiza revisión de elementos y accesorios en buen estado, se realiza drenajes para descartar humedad.""""""";;
"71,1,1,,,""El día de hoy después de 4 fallos en el fluido eléctrico se bloquea el compresor, mostrando fallo de averia P0021 """" Secador Frigorífico con temperatura demasiado baja"""", la cual no es posible resetear de la manera convencional con la que se resetean varias de las averías que se presentan, por tanto se busca información y se encuentra que es necesario ingresar al perfil de acceso total a la configuración del equipo, en nuestro caso el perfil de usuario Nivel 2, luego desplegarse en el menú configuración, pulsar enter, después buscar el sub menú #9 Secador frigorífico, pulsar enter, bajar hasta encontrar la opción reset de averías, pulsar enter hasta que parpadee un cuadro que hay al lado del texto, luego con el cursor hacia arriba mover hasta que dentro del cuadro aparezca una X y por último pulsar enter para que desaparezca la avería. Despues de esto se regresa con la tecla Esc. hasta llegar a la pantalla principal y luego iniciar la operación del equipo como se realiza habitualmente. El equipo queda operando sin problema.""";;
"72,1,2,,,""""""Reporte de Mantenimiento Preventivo (Contrato de mantenimiento)";;
SE CAMBIA  FITRO DE ACEITE, SE CAMBIA FILTRO DE AIRE, SE REVISAN CONEXIONES ELECTRICAS DE TODO EL EQUIPO, SE CAMBIA ACEITE S-460, SE LIMPIA INTERCAMBIADOR DE AIRE Y ACEITE Y SE REVISAN FUGAS, SE REVISA GABINETE ELECTRICO Y SE LIMPIA, SE REVISA VALVULA AUX COMBINADA SIN NIGUNA NOVEDAD;;
SE REVISA Y LIMPIA MOTOR VENTILADOR Y ASPAS, SE LIMPIA CARCAZAS Y TAPAS;;
SE CAMBIA SEPARADOR DE ACEITE, SE CAMBIAN  ESTERILLAS, SE CAMBIA ECO DRAIN, SE VERIFICA TRANSMISION POR  ACOPLES SE ENCUETRAN EN BUENAS CONDICIONES, SE COORRIGE FUGA  EN LA SALIDA DEL INTERCAMBIADOR.;;
Filtro para aerosoles extrafinos KOR-375 (Equipo: 4740270): SE LIMPIA CARCAZA, SE VERIFICA CONDICION DEL FILTRO Y SE CAMBIA, SE REVISAN FUNGAS EN LINEA DEL FILTRO, SE REVISA FECHA DE CAMBIO.;;
Depós.aire compr.  2000/11 ve. galv  PED (Equipo: 4663215): SE LIMPIA TANQUE, SE REVISAN FUGAS Y CORROSIONES, SE REVISAN MANOMETROS Y VALVULAS DE SEGURIDAD.;;
"Horas de servicio actuales: 22.559 h""""""";;
"73,1,2,,10 minutos,""En la mañana al compresor de P.P.Plasticos se le dañaron las dos roscas que unen las bridas del tubo con el radiador soltando el tubo y torciendolo.  El proveedor cotiza el repuesto pero al parecer no hay existencias disponibles entonces se decide  reparar roscas con  helicoil, se endereza tubo torcido en prensa hidraulica y se instala nuevamente a la tornilleria de las bridas tambien a cada esparrago se le aplica traba quimica suministrada por personal de Kaeser, se deja funcionando compresor y habilitado para producion, tambien se le deja nota al personal de la noche para que le haga seguimiento y en la madrugada enciendan nuevamente los compresores de metal/ensamble y para que cierren nuevamente el By Pass.""";;
"74,1,1,2023-12-08,,""""""Revisar compresor de tornillo";;
Horas operativas: 23181, Horas en carga: 16950;;
Se realiza mantenimiento y limpieza, Se revisa kit cartucho filtro aire, Se revisa sistema de transmisión de motor-unidad compresora, Se evidencia fuga de aceite por tornillo macho unidad compresora, Se escucha sonido en el motor principal posible falla en los rodamientos se recomienda visita para inspeccionar o cambiar rodamientos, Se revisa intercambiador, ventilador (aspas, cubierta), Se revisa válvula auxiliar combinada, Se lubrican rodamientos motor, Se revisa drenaje condensados de separador centrífugo/tanque/intercambiador, Se revisa nivel de aceite, descartar fugas y presión residual;;
"Se revisa consumo eléctrico, Se realiza prueba operativa.""""""";;
"75,1,5,2023-01-09,,""""""Se cambian los dos rodamientos del compresor Kaezer de planta de pintura de Plástico.";;
SE REVISA FITRO DE ACEITE, SE REVISA FILTRO DE AIRE,;;
SE REVISAN CONEXIONES ELECTRICAS DE TODO EL EQUIPO,;;
SE LIMPIA INTERCAMBIADOR DE AIRE Y ACEITE Y SE REVISAN FUGAS;;
SE REVISA GABINETE ELECTRICO Y SE LIMPIA;;
SE REVISA VALVULA AUX COMBINADA SIN NIGUNA NOVEDAD;;
SE REVISA Y LIMPIA MOTOR VENTILADOR Y ASPAS ;;
SE LIMPIA CARCAZAS Y TAPAS;;
SE REVISA SISTEMA DE TRASMISION POR ACOPLES  ;;
SE REVISA DRENAJE DE CONDESACION;;
SE VERIFICA NIVELES DE ACEITE SE ENCUENTRA  EN ESTADARES BUENOS;;
SE REVISA VALVULA DE ADMISION SIN NINGUNA NOVEDAD;;
SE REVISA  VALAVULA  CHEKEN  SIN NINGUNA NOVEDAD   ;;
SE CAMBIA RODAMIENTOS DE UNIDAD  PRINCIPAL;;
Informe guardado en:R:\Gerencia de Produccion\Ingeneiria y Mantenimiento\Mantenimiento Productivo\Hoja de vida equipos\PINTURA PLASTICOS\PPPL - Compresor, Filtro, Tanque pulmon\Informacion tecnica\Reportes;;
"Nombre Archivo: 13 Reporte MTTO KAESER 20230901_CS11""""""";;
"76,1,1,,,""Se Verificar el estado de los Acoplamientos elastoméricos Kaeser se observan en buen estado no se observa elastómero cuarteado, rajaduras, desprendimiento entre elastómero y alma de acero. Se adjunta registro fotografico del estado y tambien datos de proximo cambio y horometro:""";;
"77,1,1,2023-02-12,,""""""Reporte de Mantenimiento Preventivo (Contrato de mantenimiento)";;
se revisa filtro de aire;;
se revisan conexiones eléctricas de todo el equipo;;
se limpia intercambiador de aire y aceite y se revisan fugas;;
se revisa gabinete eléctrico y se limpia;;
se revisa válvula aux combinada sin ninguna novedad;;
se revisa y limpia motor ventilador y aspas;;
se limpia carcazas y tapas;;
se revisa sistema de trasmisión por correa se encuentra bien y se tensiona;;
se revisa drenaje de condensación;;
se verifica niveles de aceite se encuentra bien;;
se revisa válvula de admisión sin ninguna novedad;;
se revisa  valvular  cheken  sin ninguna ;;
se revisa filtro de  aceite;;
se revisa linea de barrido;;
"Horas de servicio actuales: 23.959 h""""""";;
"78,1,1,2024-10-02,,""""""Reporte de Mantenimiento Preventivo (Contrato de mantenimiento)";;
;;
Se realiza limpieza general al equipo, se limpia radiador de aire y aceite con aire comprimido a baja presión; se realiza inspección según lista de chequeo, se cambia filtro de aire, esterillas (Cant. 5) en buen estado - Se limpian, filtro de aceite en buenas condiciones y sin fugas, nivel de aceite adecuado según mirilla del tanque separador (Indicador en franja verde), se limpia filtro de malla de la tobera colectora de residuos de la línea de barrido, se descartan fugas de aire o aceite, se calibra presión de vacío (19,7 psi), se verifica saturación del cartucho separador (2 psi, OK), se verifica el buen estado del acople de transmisión sin novedad, se desarman las válvulas auxiliar combinada y térmica para limpiar sus componentes internamente y verificar su buen estado sin novedad, se verifica el correcto funcionamiento del paro de emergencia y display del controlador, se descarta paso de condensado a la red, eco-drain trabajando correctamente, temperatura del punto de rocío dentro de los rangos normales de operación (2°C), se limpian componentes del gabinete eléctrico y se verifica que no hayan cables sueltos o desajustados, amperaje y voltaje del equipo dentro de los parámetros establecidos por placa, se realiza prueba operativa carga-vacío y equipo opera correctamente.;
Equipo con tarjeta SD no Kaeser.;;
Se actualiza software del controlador de la versión Fluid_1.4.2 a la versión más reciente Fluid_6.4.1.;;
"Se recomienda realizar visita técnica con personal de redes y aplicaciones para verificar el consumo de aire comprimido de la planta y el trabajo de los compresores, ya que aunque tienen variador de velocidad según horómetros de operación los equipos ciclan más de lo recomendado y esto a futuro puede generar fallas en los equipos.""""""";;
"79,1,1,,,""""""Reporte de Mantenimiento Preventivo (Contrato de mantenimiento)";;
;;
Se realiza limpieza general al equipo, se limpia radiador de aire, radiador de aceite y condensador con aire comprimido a baja presión; se realiza inspección según lista de chequeo, se cambia filtro de aire y esterillas (Cant. 5) en buen estado, se cambia filtro de aceite quedando  en buenas condiciones y sin fugas, se cambia aceite S-460 y se deja nivel adecuado según mirilla del tanque separador (Indicador en franja verde), se limpia filtro de malla de la tobera colectora de residuos de la línea de barrido, se descartan fugas de aire o aceite, se calibra presión de vacío (19,7 psi), se verifica saturación del cartucho separador (2 psi, OK), se verifica el buen estado del acople de transmisión sin novedad, se desarman las válvulas auxiliar combinada y térmica para limpiar sus componentes internamente y verificar su buen estado sin novedad, se verifica el correcto funcionamiento del paro de emergencia y display del controlador, se descarta paso de condensado a la red, eco-drain trabajando correctamente, temperatura del punto de rocío dentro de los rangos normales de operación (2°C), se limpian componentes del gabinete eléctrico y se verifica que no hayan cables sueltos o desajustados, amperaje y voltaje del equipo dentro de los parámetros establecidos por placa, se resetean horómetros de mantenimineto, se realiza prueba operativa carga-vacío y equipo opera correctamente.;
Se re lubrican rodamientos del motor principal y motor ventilador según placa, Ok.;;
Equipo con tarjeta SD no Kaeser.;;
;;
"Horas de servicio actuales: 25165 h""""""";;
